WILSON_CLAY,	7,	118,	1,	1,	1,	12,	16,	25,	14.3,	14.3,	3.55,	1.01,	7.69,	93.94,	2.13,	2.50,	46.1,	2.46,	2.66,	52.6,	12.3,	35.1,	-1;
WISNIEWSKI_JAMES,	68,	1156,	7,	19,	9,	82,	116,	165,	12.3,	33.3,	2.96,	2.23,	10.90,	91.73,	2.85,	2.79,	50.6,	2.56,	2.52,	31.0,	27.2,	41.7,	-1;
WITT_BRENDAN,	59,	1284,	2,	5,	3,	58,	78,	118,	5.7,	14.3,	1.63,	3.27,	6.31,	90.49,	2.26,	2.78,	44.8,	2.98,	2.59,	21.9,	40.0,	38.0,	-1;
WOYWITKA_JEFF,	27,	433,	2,	6,	0,	25,	35,	49,	12.5,	37.5,	2.21,	2.21,	7.80,	92.59,	2.52,	2.71,	48.3,	2.54,	2.51,	28.7,	30.5,	40.8,	-1;
WOZNIEWSKI_ANDY,	48,	680,	2,	7,	2,	34,	52,	70,	6.7,	23.3,	2.65,	3.79,	9.97,	89.25,	2.70,	2.89,	48.3,	2.81,	2.57,	27.3,	31.6,	41.1,	-1;
YANDLE_KEITH,	42,	592,	5,	6,	3,	71,	90,	126,	18.5,	22.2,	2.73,	2.73,	7.50,	89.49,	2.48,	2.51,	49.6,	2.44,	2.58,	37.2,	23.3,	39.6,	-1;
ZANON_GREG,	78,	1438,	0,	5,	2,	38,	61,	95,	0.0,	11.6,	1.79,	3.21,	8.40,	90.51,	2.80,	2.44,	53.5,	2.76,	2.50,	20.3,	41.5,	38.1,	-1;
ZHITNIK_ALEXEI,	65,	1236,	3,	5,	1,	79,	124,	173,	6.5,	10.9,	2.23,	3.20,	8.39,	91.15,	2.47,	2.98,	45.3,	2.75,	2.61,	25.8,	37.0,	37.2,	-1;
ZIDLICKY_MAREK,	79,	1646,	5,	38,	17,	122,	158,	241,	5.3,	40.4,	3.43,	2.30,	9.87,	90.83,	2.80,	2.61,	51.8,	2.55,	2.54,	42.9,	20.9,	36.2,	-1;
ZUBOV_SERGEI,	46,	1181,	4,	31,	16,	84,	124,	186,	5.4,	41.9,	3.76,	2.08,	12.94,	91.39,	2.77,	2.44,	53.1,	2.69,	2.55,	35.0,	27.1,	37.9,	-1;
ZYUZIN_ANDREI,	32,	478,	2,	3,	1,	34,	46,	68,	11.1,	16.7,	2.25,	3.63,	7.86,	88.49,	2.93,	2.65,	52.5,	2.62,	2.63,	31.1,	30.8,	38.1,	-1;
ALBERTS_ANDREW,	79,	1247,	1,	12,	4,	46,	69,	122,	2.0,	24.5,	2.36,	2.74,	8.89,	91.43,	3.03,	2.72,	52.7,	2.74,	2.69,	27.3,	36.4,	36.4,	-1;
ALZNER_KARL,	30,	582,	1,	4,	2,	31,	40,	65,	4.5,	18.2,	2.27,	4.33,	8.09,	86.41,	3.04,	2.46,	55.3,	2.84,	2.71,	26.1,	39.0,	34.9,	-1;
AUCOIN_ADRIAN,	80,	1782,	10,	23,	8,	126,	196,	293,	10.9,	25.0,	3.10,	2.83,	9.62,	89.73,	3.09,	2.86,	52.0,	2.80,	2.70,	37.3,	31.2,	31.4,	-1;
BABCHUK_ANTON,	72,	1300,	16,	19,	9,	127,	190,	278,	24.2,	28.8,	3.04,	2.35,	8.79,	91.22,	2.79,	2.64,	51.4,	2.84,	2.76,	36.0,	27.9,	36.0,	-1;
BACKMAN_CHRISTIAN,	56,	875,	2,	5,	2,	54,	81,	136,	6.2,	15.6,	2.19,	1.85,	6.78,	91.64,	2.91,	2.77,	51.2,	2.64,	2.74,	45.2,	21.2,	33.6,	-1;
BALLARD_KEITH,	82,	1835,	6,	28,	17,	106,	160,	235,	7.1,	32.9,	2.78,	2.32,	9.53,	92.86,	2.75,	2.78,	49.7,	2.83,	2.76,	30.9,	35.3,	33.9,	-1;
BARKER_CAM,	68,	1247,	6,	34,	15,	101,	155,	232,	8.3,	47.2,	3.46,	2.36,	10.54,	90.14,	3.06,	2.34,	56.7,	2.72,	2.69,	44.6,	23.3,	32.1,	-1;
BEAUCHEMIN_FRANCOIS,	20,	498,	4,	1,	1,	45,	56,	72,	22.2,	5.6,	2.17,	3.73,	7.47,	89.31,	2.61,	2.80,	48.3,	2.95,	2.71,	25.0,	40.9,	34.1,	-1;
BELL_BRENDAN,	53,	939,	6,	15,	7,	76,	106,	151,	10.5,	26.3,	3.64,	2.75,	11.26,	88.86,	2.41,	2.72,	47.0,	2.68,	2.70,	39.6,	24.9,	35.4,	-1;
BERGERON_MARC-ANDRE,	72,	1214,	14,	18,	8,	140,	200,	307,	19.7,	25.4,	3.51,	1.88,	9.94,	92.43,	2.44,	2.39,	50.5,	2.66,	2.75,	55.1,	18.8,	26.1,	-1;
BIEKSA_KEVIN,	71,	1667,	11,	32,	16,	150,	227,	340,	12.9,	37.6,	3.06,	2.45,	10.06,	91.24,	3.03,	2.43,	55.6,	2.80,	2.68,	39.5,	30.7,	29.8,	-1;
BLAKE_ROB,	73,	1552,	10,	35,	10,	198,	248,	365,	11.0,	38.5,	3.52,	2.24,	9.95,	92.28,	3.19,	2.42,	56.9,	2.85,	2.70,	33.8,	30.8,	35.4,	-1;
BOGOSIAN_ZACH,	47,	850,	9,	10,	4,	90,	128,	184,	15.5,	17.2,	4.09,	3.24,	13.39,	90.27,	3.05,	3.12,	49.5,	2.85,	2.70,	29.2,	37.0,	33.9,	-1;
BOUCHER_PHILIPPE,	41,	825,	3,	6,	2,	66,	100,	142,	7.9,	15.8,	2.76,	2.91,	9.97,	89.77,	3.08,	2.76,	52.7,	2.70,	2.73,	33.4,	30.7,	35.8,	-1;
BOUILLON_FRANCIS,	54,	890,	5,	4,	1,	51,	65,	120,	15.2,	12.1,	2.22,	3.23,	8.15,	89.36,	2.91,	2.64,	52.4,	2.82,	2.67,	31.0,	32.5,	36.5,	-1;
BOUWMEESTER_JAY,	82,	2213,	15,	27,	14,	182,	255,	361,	14.3,	25.7,	2.85,	2.90,	10.03,	91.41,	2.77,	2.46,	52.9,	3.04,	2.75,	32.9,	37.1,	30.1,	-1;
BOYLE_DAN,	77,	1906,	16,	41,	17,	213,	302,	422,	13.3,	34.2,	3.78,	2.20,	9.96,	90.44,	2.56,	2.32,	52.4,	2.76,	2.70,	44.1,	25.5,	30.4,	-1;
BOYNTON_NICK,	68,	1128,	5,	16,	8,	104,	147,	229,	9.6,	30.8,	2.76,	2.50,	9.11,	92.48,	2.73,	2.56,	51.6,	2.69,	2.76,	32.2,	33.4,	34.5,	-1;
BREWER_ERIC,	28,	703,	1,	5,	3,	49,	79,	111,	4.3,	21.7,	1.96,	3.58,	8.07,	88.33,	3.01,	2.77,	52.1,	2.93,	2.71,	25.3,	40.1,	34.5,	-1;
BRISEBOIS_PATRICE,	62,	985,	5,	13,	4,	68,	91,	163,	11.4,	29.5,	2.68,	2.19,	8.24,	92.17,	3.00,	2.89,	50.9,	2.71,	2.74,	39.6,	26.1,	34.3,	-1;
BROOKBANK_SHELDON,	44,	533,	1,	3,	0,	30,	44,	72,	5.3,	15.8,	2.13,	2.13,	7.69,	92.91,	2.94,	2.64,	52.7,	2.57,	2.71,	33.7,	23.6,	42.7,	-1;
BUTLER_CHRIS,	47,	785,	2,	4,	2,	36,	53,	74,	6.9,	13.8,	2.21,	1.99,	8.22,	94.47,	3.24,	2.72,	54.3,	2.83,	2.76,	25.0,	35.0,	39.9,	-1;
BYFUGLIEN_DUSTIN,	77,	1145,	14,	16,	6,	201,	268,	319,	26.4,	30.2,	2.78,	1.42,	8.05,	94.08,	3.29,	2.80,	54.0,	2.76,	2.69,	40.2,	20.1,	39.6,	-1;
CALLAHAN_JOE,	18,	269,	0,	2,	0,	6,	12,	28,	0.0,	18.2,	2.44,	2.00,	10.89,	93.84,	2.42,	3.05,	44.2,	2.66,	2.75,	29.1,	34.2,	36.7,	-1;
CAMPBELL_BRIAN,	82,	1851,	7,	45,	24,	108,	166,	242,	6.2,	40.2,	3.63,	2.17,	10.08,	90.99,	2.86,	2.44,	54.0,	2.70,	2.69,	48.2,	19.0,	32.7,	-1;
CAMPOLI_CHRIS,	76,	1484,	11,	19,	8,	91,	121,	184,	16.2,	27.9,	2.75,	2.91,	9.41,	90.23,	2.61,	2.98,	46.7,	2.79,	2.74,	36.3,	30.9,	32.8,	-1;
CARLE_MATT,	76,	1625,	5,	21,	11,	85,	111,	178,	6.6,	27.6,	2.81,	2.36,	8.64,	92.20,	3.16,	2.82,	52.8,	2.78,	2.73,	32.5,	30.9,	36.7,	-1;
CARSON_BRETT,	5,	78,	0,	0,	0,	2,	3,	6,	0.0,	0.0,	0.00,	3.81,	0.00,	88.64,	2.99,	2.50,	54.4,	2.94,	2.67,	25.4,	31.7,	42.9,	-1;
CHARA_ZDENO,	80,	2084,	19,	31,	13,	216,	308,	431,	15.4,	25.2,	3.54,	2.48,	10.98,	91.63,	3.10,	2.08,	59.8,	3.00,	2.73,	33.8,	35.2,	31.0,	1;
CHELIOS_CHRIS,	28,	326,	0,	0,	0,	14,	24,	38,	0.0,	0.0,	1.65,	2.57,	6.21,	90.79,	3.17,	2.81,	53.0,	2.52,	2.65,	36.7,	27.4,	35.9,	-1;
CLARK_BRETT,	76,	1696,	2,	10,	5,	97,	140,	219,	3.5,	17.5,	2.02,	3.68,	7.30,	87.75,	2.56,	2.64,	49.2,	2.94,	2.67,	28.1,	38.1,	33.8,	-1;
COBURN_BRAYDON,	80,	1970,	7,	21,	9,	130,	187,	277,	7.1,	21.2,	3.02,	2.83,	9.73,	90.97,	3.30,	2.59,	56.0,	2.92,	2.72,	28.7,	38.1,	33.2,	-1;
COLAIACOVO_CARLO,	73,	1333,	3,	27,	14,	87,	125,	174,	3.9,	35.5,	3.42,	2.43,	10.94,	89.53,	2.82,	2.72,	50.9,	2.72,	2.66,	45.8,	20.7,	33.5,	-1;
COMMODORE_MIKE,	81,	1854,	5,	19,	11,	103,	148,	230,	6.7,	25.3,	2.43,	3.14,	10.01,	90.20,	2.89,	2.42,	54.4,	3.00,	2.67,	22.0,	41.6,	36.4,	-1;
CORVO_JOE,	81,	1968,	14,	24,	6,	213,	305,	444,	13.0,	22.2,	3.29,	2.38,	9.44,	91.78,	2.60,	2.66,	49.5,	2.92,	2.76,	41.4,	28.1,	30.6,	-1;
CULLIMORE_JASSEN,	68,	1142,	2,	8,	4,	52,	70,	123,	5.7,	22.9,	1.84,	2.78,	7.10,	92.49,	3.09,	2.54,	54.9,	2.84,	2.76,	24.4,	38.2,	37.4,	-1;
DALEY_TREVOR,	75,	1650,	7,	18,	11,	104,	144,	195,	10.0,	25.7,	2.54,	3.13,	9.26,	89.86,	3.13,	2.86,	52.2,	2.95,	2.64,	26.9,	36.5,	36.6,	-1;
DAVISON_ROB,	23,	232,	0,	2,	2,	15,	26,	33,	0.0,	25.0,	2.07,	2.84,	7.77,	90.98,	2.98,	2.35,	56.0,	2.71,	2.68,	28.8,	33.0,	38.1,	-1;
DE_VRIES_GREG,	71,	1074,	1,	4,	2,	38,	63,	108,	3.3,	13.3,	1.68,	2.85,	7.18,	91.11,	2.56,	2.58,	49.8,	2.71,	2.69,	27.5,	35.1,	37.3,	-1;
DOUGHTY_DREW,	81,	1930,	6,	21,	5,	126,	192,	295,	8.0,	28.0,	2.33,	2.74,	8.02,	90.20,	2.62,	2.57,	50.5,	2.91,	2.69,	35.1,	33.1,	31.8,	-1;
DREWISKE_DAVIS,	17,	294,	0,	3,	1,	21,	36,	42,	0.0,	37.5,	1.63,	2.24,	5.37,	92.14,	2.48,	2.57,	49.0,	2.81,	2.66,	30.5,	32.3,	37.2,	-1;
EATON_MARK,	68,	1208,	4,	5,	3,	34,	58,	85,	10.3,	12.8,	1.94,	2.88,	8.07,	90.97,	3.43,	2.72,	55.8,	2.83,	2.71,	26.3,	39.0,	34.7,	-1;
EDLER_ALEXANDER,	79,	1674,	10,	26,	10,	142,	213,	334,	10.8,	28.0,	3.33,	2.26,	10.97,	91.57,	2.87,	2.53,	53.2,	2.73,	2.69,	39.1,	28.4,	32.5,	-1;
EHRHOFF_CHRISTIAN,	77,	1635,	8,	34,	21,	165,	244,	349,	9.0,	38.2,	3.27,	2.68,	10.24,	89.92,	2.85,	2.16,	56.9,	2.74,	2.70,	39.0,	27.9,	33.1,	-1;
EMINGER_STEVE,	71,	1533,	5,	21,	7,	85,	122,	174,	6.6,	27.6,	2.97,	3.01,	10.53,	90.30,	2.58,	2.90,	47.1,	2.91,	2.69,	30.3,	33.7,	36.1,	-1;
ENSTROM_TOBIAS,	82,	1929,	5,	27,	12,	86,	119,	169,	4.8,	26.0,	3.23,	3.52,	11.95,	88.89,	3.15,	3.13,	50.2,	2.90,	2.71,	28.2,	38.4,	33.3,	-1;
ERICSSON_JONATHAN,	19,	335,	1,	3,	1,	25,	31,	46,	7.7,	23.1,	2.32,	3.40,	8.02,	88.95,	3.46,	2.65,	56.6,	2.72,	2.70,	37.1,	32.5,	30.4,	-1;
ERSKINE_JOHN,	52,	873,	0,	4,	2,	50,	83,	128,	0.0,	16.7,	1.65,	2.20,	5.73,	92.87,	3.75,	2.83,	57.0,	2.80,	2.73,	29.1,	31.9,	39.0,	-1;
EXELBY_GARNET,	59,	986,	0,	7,	4,	42,	64,	83,	0.0,	22.6,	1.89,	3.53,	8.05,	90.48,	3.31,	3.05,	52.0,	2.89,	2.70,	21.1,	41.2,	37.7,	-1;
FERENCE_ANDREW,	47,	1012,	1,	15,	6,	72,	103,	148,	2.2,	33.3,	2.67,	2.13,	8.79,	93.28,	3.68,	2.26,	62.0,	2.90,	2.71,	30.4,	34.4,	35.2,	-1;
FESTERLING_BRETT,	40,	666,	0,	5,	3,	15,	28,	49,	0.0,	33.3,	1.35,	1.80,	5.88,	94.51,	3.02,	3.00,	50.2,	2.88,	2.69,	22.7,	38.2,	39.1,	-1;
FINGER_JEFF,	66,	1351,	6,	17,	6,	68,	104,	163,	9.7,	27.4,	2.75,	4.09,	9.89,	87.53,	3.02,	3.08,	49.5,	2.91,	2.70,	27.8,	34.6,	37.7,	-1;
FISTRIC_MARK,	36,	573,	0,	4,	3,	35,	47,	60,	0.0,	21.1,	1.99,	3.56,	8.26,	88.85,	2.71,	2.85,	48.7,	2.85,	2.55,	24.8,	37.5,	37.7,	-1;
FOOTE_ADAM,	42,	825,	1,	6,	1,	19,	29,	43,	5.3,	31.6,	1.38,	3.56,	6.38,	90.24,	2.51,	2.88,	46.5,	3.09,	2.67,	18.3,	44.6,	37.1,	-1;
FOSTER_KURTIS,	10,	135,	1,	5,	1,	10,	18,	31,	6.7,	33.3,	6.62,	1.77,	22.73,	93.33,	2.49,	2.35,	51.5,	2.66,	2.69,	28.7,	39.3,	32.0,	-1;
FROGREN_JONAS,	41,	550,	1,	6,	0,	12,	18,	31,	5.9,	35.3,	1.85,	3.05,	7.30,	91.17,	3.08,	3.34,	47.9,	2.82,	2.68,	23.6,	41.4,	35.0,	-1;
GAUTHIER_DENIS,	65,	944,	2,	2,	1,	36,	62,	101,	8.0,	8.0,	1.59,	3.49,	6.83,	88.98,	2.59,	2.34,	52.5,	2.77,	2.66,	26.0,	40.8,	33.2,	-1;
GERVAIS_BRUNO,	69,	1489,	3,	16,	6,	82,	124,	191,	5.8,	30.8,	2.09,	3.50,	7.62,	90.51,	2.75,	2.96,	48.2,	2.92,	2.69,	27.4,	41.0,	31.6,	-1;
GILBERT_TOM,	82,	1800,	5,	40,	14,	107,	152,	212,	5.4,	43.0,	3.10,	3.07,	10.63,	90.44,	2.84,	2.68,	51.5,	2.85,	2.67,	32.9,	34.2,	32.8,	-1;
GILL_HAL,	62,	1109,	2,	8,	0,	40,	66,	113,	4.5,	18.2,	2.38,	2.87,	9.76,	91.25,	3.04,	2.67,	53.2,	2.98,	2.68,	21.9,	44.1,	34.0,	-1;
GIORDANO_MARK,	57,	919,	2,	17,	6,	82,	117,	177,	3.7,	31.5,	3.52,	2.48,	9.39,	89.87,	3.23,	2.95,	52.3,	2.69,	2.68,	45.5,	20.8,	33.7,	-1;
GIRARDI_DAN,	82,	1765,	4,	18,	5,	122,	181,	311,	6.6,	29.5,	2.07,	2.35,	6.36,	92.27,	2.65,	2.54,	51.1,	2.96,	2.75,	35.9,	31.5,	32.5,	-1;
GLEASON_TIM,	70,	1446,	0,	12,	7,	61,	97,	148,	0.0,	22.2,	2.24,	3.03,	8.18,	91.01,	3.23,	2.28,	58.6,	3.00,	2.78,	26.7,	38.6,	34.7,	-1;
GOLIGOSKI_ALEX,	45,	823,	6,	14,	8,	61,	86,	138,	11.1,	25.9,	3.93,	2.19,	12.03,	90.10,	2.92,	2.81,	51.0,	2.74,	2.74,	44.4,	22.8,	32.8,	-1;
GONCHAR_SERGEI,	25,	629,	6,	13,	9,	71,	103,	138,	12.5,	27.1,	4.57,	2.38,	12.83,	91.20,	3.13,	2.75,	53.2,	2.79,	2.81,	44.1,	24.1,	31.8,	-1;
GORGES_JOSH,	81,	1630,	4,	19,	8,	63,	109,	166,	4.9,	23.2,	3.02,	2.83,	11.20,	91.09,	2.80,	2.76,	50.3,	2.92,	2.69,	28.8,	37.0,	34.2,	-1;
GRAGNANI_MARC-ANDRE,	4,	61,	0,	0,	0,	3,	5,	7,	0.0,	0.0,	3.90,	2.92,	12.90,	91.89,	2.99,	2.45,	55.0,	2.74,	2.80,	46.7,	22.2,	31.1,	-1;
GREBESHKOV_DENIS,	72,	1524,	7,	32,	16,	62,	93,	139,	8.3,	38.1,	3.31,	3.11,	11.67,	89.88,	2.76,	2.65,	51.0,	2.81,	2.65,	33.6,	31.5,	34.9,	-1;
GREEN_MIKE,	68,	1751,	31,	42,	18,	243,	338,	480,	21.5,	29.2,	4.93,	2.12,	12.08,	92.20,	2.58,	3.14,	45.1,	2.79,	2.73,	46.3,	21.5,	32.2,	-1;
GREENE_ANDY,	49,	798,	2,	7,	1,	38,	66,	106,	6.5,	22.6,	2.33,	1.50,	7.35,	94.85,	2.79,	2.45,	53.2,	2.66,	2.75,	37.6,	27.5,	34.9,	-1;
GREENE_MATT,	82,	1616,	2,	12,	5,	76,	140,	182,	4.2,	25.0,	1.78,	2.67,	7.46,	90.95,	2.89,	2.64,	52.3,	2.90,	2.66,	25.9,	38.2,	35.9,	-1;
GROSSMANN_NICKLAS,	81,	1428,	2,	10,	5,	60,	92,	140,	4.3,	21.7,	1.93,	3.19,	8.32,	89.60,	3.05,	2.83,	51.9,	2.84,	2.65,	23.7,	37.8,	38.5,	-1;
HAINSEY_RON,	81,	1810,	6,	33,	16,	148,	224,	314,	6.8,	37.5,	2.92,	3.18,	9.89,	89.88,	3.19,	3.23,	49.7,	2.87,	2.73,	34.4,	34.8,	30.9,	-1;
HALE_DAVID,	48,	726,	3,	6,	5,	22,	38,	58,	10.7,	21.4,	2.31,	3.88,	9.62,	89.51,	2.51,	2.76,	47.6,	2.72,	2.64,	18.3,	41.9,	39.8,	-1;
HAMHUIS_DAN,	82,	1870,	3,	23,	11,	135,	174,	246,	4.3,	32.9,	2.25,	3.43,	8.79,	89.16,	2.42,	2.31,	51.1,	2.98,	2.67,	23.0,	44.0,	33.0,	-1;
HAMRLIK_ROMAN,	81,	1774,	6,	27,	16,	143,	187,	264,	8.0,	36.0,	2.54,	3.01,	8.85,	90.70,	2.85,	2.67,	51.6,	2.90,	2.71,	27.8,	37.8,	34.4,	-1;
HANNAN_SCOTT,	81,	1811,	1,	9,	4,	70,	100,	143,	2.1,	18.8,	1.59,	3.48,	6.99,	89.74,	2.66,	2.71,	49.5,	2.99,	2.65,	20.3,	44.8,	34.8,	-1;
HARRISON_JAY,	7,	120,	0,	1,	1,	6,	20,	31,	0.0,	20.0,	2.48,	3.48,	7.94,	89.55,	2.98,	3.18,	48.3,	2.90,	2.61,	30.6,	30.6,	38.9,	-1;
HARROLD_PETER,	69,	908,	4,	8,	4,	95,	130,	174,	15.4,	30.8,	1.72,	2.05,	5.32,	91.09,	2.55,	2.79,	47.7,	2.71,	2.70,	45.0,	23.3,	31.6,	-1;
HAVELID_NICLAS,	78,	1612,	2,	17,	10,	56,	77,	121,	2.9,	25.0,	2.53,	4.02,	10.61,	89.26,	3.27,	2.78,	54.0,	2.89,	2.68,	23.3,	41.9,	34.8,	-1;
HEDICAN_BRET,	51,	831,	1,	5,	1,	40,	60,	95,	2.9,	14.3,	2.53,	3.03,	8.06,	88.46,	3.16,	2.55,	55.4,	2.74,	2.69,	34.0,	25.4,	40.6,	-1;
HEJDA_JAN,	82,	1835,	3,	18,	4,	66,	97,	176,	3.8,	22.8,	2.58,	3.01,	10.90,	90.70,	2.61,	2.65,	49.6,	3.03,	2.65,	20.7,	42.6,	36.7,	-1;
HELMER_BRYAN,	12,	198,	0,	3,	2,	8,	16,	24,	0.0,	37.5,	2.41,	2.72,	8.16,	89.41,	3.10,	2.82,	52.4,	2.67,	2.77,	27.1,	34.7,	38.2,	-1;
HENDRY_JORDAN,	9,	90,	0,	0,	0,	1,	3,	10,	0.0,	0.0,	1.32,	3.30,	7.41,	88.37,	2.78,	2.48,	52.9,	2.81,	2.69,	37.3,	32.2,	30.5,	-1;
HEWARD_JAMIE,	13,	153,	0,	2,	0,	11,	14,	22,	0.0,	50.0,	1.56,	1.17,	5.88,	96.91,	2.61,	2.98,	46.7,	2.57,	2.68,	35.0,	30.0,	35.0,	-1;
HILLEN_JACK,	40,	608,	1,	5,	3,	47,	66,	89,	5.3,	26.3,	1.87,	2.76,	6.51,	90.51,	2.43,	3.12,	43.8,	2.73,	2.70,	31.3,	32.1,	36.6,	-1;
HJALMARSSON_NIKLAS,	21,	314,	1,	2,	0,	15,	20,	29,	10.0,	20.0,	1.91,	2.48,	7.75,	90.85,	3.17,	2.44,	56.5,	2.71,	2.58,	33.5,	28.3,	38.2,	-1;
HNIDY_SHANE,	65,	1016,	3,	9,	5,	49,	72,	120,	6.8,	20.5,	2.60,	2.54,	10.07,	91.71,	3.25,	2.09,	60.9,	2.67,	2.76,	30.6,	30.4,	39.0,	-1;
HUNWICK_MATT,	53,	900,	6,	21,	11,	58,	75,	114,	9.7,	33.9,	4.13,	2.47,	14.03,	92.57,	3.18,	2.18,	59.4,	2.77,	2.76,	34.4,	28.3,	37.3,	-1;
HUSKINS_KENT,	33,	620,	2,	4,	2,	20,	29,	49,	6.9,	13.8,	2.81,	2.81,	10.66,	92.27,	2.87,	2.69,	51.6,	2.81,	2.66,	27.7,	36.9,	35.5,	-1;
HUTCHINSON_ANDREW,	40,	574,	2,	3,	2,	58,	82,	111,	11.8,	17.6,	1.78,	2.72,	6.59,	89.96,	2.71,	2.93,	48.1,	2.63,	2.74,	35.2,	30.0,	34.8,	-1;
JACKMAN_BARRET,	82,	1922,	4,	17,	8,	89,	125,	174,	6.0,	25.4,	2.09,	3.40,	8.60,	89.48,	2.89,	2.45,	54.1,	2.98,	2.64,	20.6,	43.9,	35.5,	-1;
JANIK_DOUG,	15,	154,	0,	1,	0,	1,	8,	13,	0.0,	25.0,	1.55,	3.50,	9.30,	87.67,	2.75,	2.74,	50.0,	2.68,	2.73,	23.9,	41.0,	35.0,	-1;
JOHNSON_AARON,	38,	537,	3,	5,	1,	27,	43,	57,	11.1,	18.5,	3.02,	1.68,	12.00,	94.51,	3.03,	2.49,	54.9,	2.82,	2.68,	28.4,	30.6,	40.9,	-1;
JOHNSON_JACK,	41,	831,	6,	5,	4,	50,	67,	103,	17.6,	14.7,	2.45,	3.32,	8.92,	89.66,	2.40,	2.42,	49.8,	2.85,	2.64,	36.0,	30.4,	33.5,	-1;
JOHNSSON_KIM,	81,	1987,	2,	22,	13,	93,	146,	210,	2.6,	28.9,	2.29,	2.54,	9.58,	92.08,	2.67,	2.23,	54.4,	2.92,	2.69,	19.0,	44.6,	36.4,	-1;
JONES_RANDY,	47,	898,	4,	4,	0,	45,	69,	105,	10.0,	10.0,	2.67,	2.67,	9.35,	92.52,	3.11,	2.70,	53.5,	2.82,	2.67,	28.5,	36.2,	35.2,	-1;
JOSLIN_DEREK,	12,	136,	0,	0,	0,	9,	12,	19,	0.0,	0.0,	1.32,	2.64,	4.29,	90.32,	3.11,	2.26,	57.9,	2.76,	2.73,	41.2,	27.9,	30.9,	-1;
JOVANOVSKI_ED,	81,	1795,	8,	27,	11,	191,	276,	410,	9.8,	32.9,	2.74,	2.31,	8.44,	92.10,	2.49,	3.16,	44.0,	2.75,	2.67,	45.7,	21.3,	32.9,	-1;
JURCINA_MILAN,	79,	1276,	3,	11,	6,	95,	147,	216,	7.0,	25.6,	2.02,	2.26,	6.67,	91.67,	3.37,	3.14,	51.7,	2.78,	2.75,	30.2,	30.7,	39.1,	-1;
KABERLE_FRANTISEK,	30,	421,	1,	7,	3,	28,	48,	74,	7.1,	50.0,	1.99,	1.85,	6.42,	91.93,	2.94,	2.58,	53.3,	2.71,	2.74,	41.3,	23.9,	34.8,	-1;
KABERLE_TOMAS,	57,	1336,	4,	27,	10,	93,	146,	214,	4.9,	32.9,	3.68,	3.10,	10.12,	87.94,	2.76,	3.32,	45.4,	2.83,	2.70,	41.5,	21.9,	36.6,	-1;
KALININ_DMITRI,	72,	1269,	2,	14,	4,	66,	106,	162,	4.4,	31.1,	2.13,	2.93,	7.39,	90.76,	2.52,	2.46,	50.5,	2.81,	2.72,	36.4,	30.4,	33.3,	-1;
KEITH_DUNCAN,	77,	1967,	8,	36,	19,	173,	250,	362,	7.3,	32.7,	3.35,	2.62,	10.24,	91.20,	2.74,	2.47,	52.6,	2.98,	2.66,	27.5,	36.9,	35.7,	-1;
KLEE_KEN,	70,	1079,	1,	10,	2,	50,	64,	109,	2.6,	26.3,	2.11,	2.84,	8.62,	90.84,	2.66,	2.93,	47.6,	2.71,	2.64,	25.3,	36.7,	38.0,	-1;
KLEIN_KEVIN,	63,	797,	4,	8,	3,	41,	63,	97,	14.3,	28.6,	2.11,	2.18,	7.71,	92.58,	2.40,	2.70,	47.1,	2.64,	2.71,	32.8,	30.0,	37.2,	-1;
KLESLA_ROSTISLAV,	34,	713,	1,	8,	0,	30,	40,	71,	4.5,	36.4,	1.85,	2.27,	7.72,	92.82,	2.93,	2.70,	52.0,	2.91,	2.66,	26.9,	35.7,	37.4,	-1;
KOISTINEN_VILLE,	38,	558,	3,	8,	5,	42,	58,	90,	9.7,	25.8,	3.33,	2.04,	11.31,	92.69,	2.40,	2.68,	47.2,	2.70,	2.72,	43.8,	21.1,	35.1,	-1;
KOMISAREK_MIKE,	66,	1360,	2,	9,	4,	56,	78,	160,	4.3,	19.1,	2.07,	3.57,	8.47,	90.04,	3.36,	2.52,	57.1,	2.96,	2.69,	19.7,	46.0,	34.2,	-1;
KRAJICEK_LUKAS,	71,	1392,	2,	17,	8,	66,	89,	136,	4.0,	34.0,	2.15,	3.36,	8.56,	90.09,	2.68,	3.00,	47.2,	2.91,	2.73,	25.3,	36.3,	38.3,	-1;
KRONWALL_NIKLAS,	79,	1806,	6,	45,	21,	119,	170,	238,	5.7,	42.9,	3.49,	3.19,	9.38,	87.77,	3.40,	2.64,	56.2,	2.79,	2.67,	37.1,	27.6,	35.3,	-1;
KUBA_FILIP,	71,	1653,	3,	37,	17,	111,	166,	256,	3.5,	43.0,	3.12,	2.47,	9.78,	90.66,	2.56,	2.86,	47.2,	2.88,	2.75,	40.0,	27.2,	32.8,	-1;
KUBINA_PAVEL,	82,	1807,	14,	26,	13,	184,	262,	369,	14.4,	26.8,	3.22,	3.12,	9.61,	88.44,	2.95,	3.30,	47.2,	2.81,	2.72,	38.8,	25.4,	35.8,	-1;
KUKKONEN_LASSE,	22,	235,	0,	2,	1,	10,	11,	15,	0.0,	25.0,	2.04,	3.31,	7.34,	89.43,	2.78,	2.62,	51.5,	2.58,	2.72,	32.7,	33.2,	34.1,	-1;
