BURNS_BRENT,	81,	1825:39,	11,	26,	14,	201,	302,	464,	13.1,	31.0,	2.76,	2.27,	7.67,	92.03,	2.62,	2.45,	51.6,	2.60,	2.48,	40.1,	29.9,	30.0,	-1;
BURROWS_ALEX,	80,	1477:57,	28,	24,	18,	198,	273,	341,	35.0,	30.0,	3.25,	2.07,	9.51,	92.77,	3.49,	2.22,	61.1,	2.64,	2.52,	47.8,	20.2,	32.0,	-1;
BUTLER_BOBBY,	56,	642:45,	6,	10,	4,	86,	122,	161,	17.6,	29.4,	3.17,	2.33,	9.63,	92.33,	2.93,	2.89,	50.3,	2.58,	2.58,	39.6,	26.3,	34.1,	-1;
BYERS_DANE,	8,	64:42,	0,	0,	0,	8,	8,	8,	0.0,	0.0,	0.93,	1.85,	4.17,	93.10,	1.94,	2.80,	40.9,	2.40,	2.16,	29.6,	29.6,	40.7,	-1;
BYRON_PAUL,	22,	225:04,	2,	2,	1,	12,	15,	20,	33.3,	33.3,	1.60,	1.07,	6.74,	96.23,	2.07,	2.36,	46.7,	2.36,	2.58,	32.3,	27.5,	40.2,	-1;
CALLAHAN_RYAN,	76,	1598:49,	29,	25,	15,	236,	307,	392,	37.2,	32.1,	2.93,	2.74,	9.51,	89.94,	2.68,	1.90,	58.5,	2.79,	2.65,	37.1,	31.5,	31.3,	-1;
CALVERT_MATT,	13,	118:40,	0,	3,	0,	4,	7,	12,	0.0,	75.0,	2.02,	4.55,	8.33,	82.35,	2.16,	2.90,	42.7,	2.50,	2.57,	30.9,	27.3,	41.8,	-1;
CAMMALLERI_MIKE,	66,	1195:20,	20,	21,	12,	175,	220,	281,	35.7,	37.5,	2.81,	2.56,	8.38,	91.24,	2.56,	2.52,	50.3,	2.71,	2.51,	40.6,	26.6,	32.8,	-1;
CAMPBELL_GREGORY,	78,	998:15,	8,	8,	1,	74,	103,	131,	29.6,	29.6,	1.62,	2.58,	6.67,	92.83,	2.92,	2.14,	57.7,	2.56,	2.60,	24.1,	42.0,	33.9,	-1;
CARCILLO_DAN,	28,	319:12,	2,	9,	5,	27,	42,	55,	11.1,	50.0,	3.38,	1.50,	10.53,	94.12,	2.99,	2.76,	52.0,	2.56,	2.54,	38.5,	21.6,	39.9,	-1;
CARON_JORDAN,	48,	553:21,	7,	8,	5,	57,	69,	87,	31.8,	36.4,	2.38,	2.28,	8.91,	91.80,	3.10,	2.37,	56.7,	2.60,	2.62,	35.1,	23.7,	41.2,	-1;
CARTER_JEFF,	55,	1055:05,	21,	13,	7,	184,	260,	312,	40.4,	25.0,	2.96,	2.90,	8.77,	90.25,	2.60,	2.75,	48.6,	2.67,	2.45,	40.8,	27.4,	31.8,	-1;
CARTER_RYAN,	72,	745:27,	4,	4,	3,	50,	70,	88,	30.8,	30.8,	1.05,	2.17,	4.38,	92.29,	2.33,	2.45,	48.8,	2.54,	2.64,	26.3,	33.8,	39.9,	-1;
