JOHNSSON_KIM,	79,	1850:03,	4,	22,	11,	86,	134,	192,	5.3,	29.3,	2.43,	2.66,	10.09,	91.38,	2.80,	2.40,	53.9,	2.80,	2.53,	22.9,	40.6,	36.5,	-1;
JONES_MATT,	45,	655:32,	0,	2,	0,	25,	39,	48,	0.0,	12.5,	1.46,	3.48,	6.06,	90.08,	2.60,	2.48,	51.2,	2.61,	2.47,	20.8,	41.2,	38.0,	-1;
JONES_RANDY,	71,	1375:09,	5,	26,	11,	103,	144,	239,	6.8,	35.6,	3.19,	2.84,	10.99,	91.19,	2.82,	2.60,	52.1,	2.67,	2.61,	27.0,	32.8,	40.2,	-1;
JOVANOVSKI_ED,	79,	1776:06,	12,	39,	14,	233,	309,	447,	13.5,	43.8,	3.01,	2.13,	8.65,	91.88,	2.39,	2.88,	45.3,	2.54,	2.52,	42.8,	21.6,	35.6,	1;
JURCINA_MILAN,	74,	1234:02,	1,	8,	2,	58,	85,	142,	2.3,	18.2,	2.14,	2.77,	8.54,	90.76,	2.88,	2.72,	51.5,	2.75,	2.66,	26.0,	34.9,	39.1,	-1;
KABERLE_FRANTISEK,	79,	1355:52,	0,	21,	10,	87,	109,	183,	0.0,	31.3,	2.96,	2.48,	9.01,	90.23,	3.25,	2.83,	53.4,	2.58,	2.67,	34.2,	26.3,	39.5,	-1;
KABERLE_TOMAS,	82,	2035:44,	8,	45,	18,	155,	195,	265,	7.1,	40.2,	3.30,	2.62,	9.33,	89.59,	2.86,	3.36,	46.0,	2.74,	2.64,	36.9,	23.9,	39.2,	1;
KALININ_DMITRI,	46,	796:43,	1,	7,	3,	60,	85,	114,	4.0,	28.0,	1.88,	2.41,	6.74,	91.30,	3.28,	2.65,	55.3,	2.58,	2.66,	32.6,	26.3,	41.1,	-1;
KEITH_DUNCAN,	82,	2095:30,	12,	20,	14,	148,	186,	265,	12.8,	21.3,	2.69,	2.83,	10.17,	90.73,	3.11,	2.75,	53.1,	2.82,	2.48,	25.5,	34.6,	39.9,	1;
KLEE_KEN,	72,	1443:20,	1,	9,	3,	56,	75,	126,	2.0,	18.4,	2.04,	3.16,	8.61,	90.31,	2.55,	3.08,	45.3,	2.81,	2.60,	22.5,	41.8,	35.7,	-1;
KLEIN_KEVIN,	13,	187:14,	0,	2,	2,	14,	20,	25,	0.0,	50.0,	1.28,	2.56,	5.63,	89.61,	2.41,	2.68,	47.4,	2.51,	2.66,	32.2,	33.9,	33.9,	-1;
KLEMM_JON,	22,	240:56,	0,	0,	0,	6,	8,	10,	0.0,	0.0,	1.49,	4.98,	10.17,	88.44,	2.55,	2.87,	47.0,	2.91,	2.30,	18.8,	37.9,	43.3,	-1;
KLESLA_ROSTISLAV,	82,	1903:17,	6,	12,	3,	130,	178,	247,	8.1,	16.2,	2.33,	2.49,	8.59,	91.16,	2.42,	2.46,	49.6,	2.83,	2.56,	25.2,	37.4,	37.4,	-1;
KOISTINEN_VILLE,	48,	806:14,	4,	13,	7,	60,	89,	131,	7.3,	23.6,	4.09,	1.79,	12.33,	93.44,	2.80,	2.67,	51.1,	2.48,	2.56,	39.5,	22.0,	38.5,	-1;
KOMISAREK_MIKE,	75,	1586:34,	4,	13,	7,	75,	116,	203,	6.2,	20.3,	2.42,	3.29,	9.92,	91.06,	3.93,	2.21,	64.0,	2.89,	2.65,	20.9,	40.1,	38.9,	-1;
KRAJICEK_LUKAS,	39,	707:41,	2,	9,	6,	28,	47,	66,	5.7,	25.7,	2.97,	2.54,	11.29,	90.29,	2.40,	2.34,	50.7,	2.51,	2.56,	32.6,	29.5,	37.9,	-1;
KRONWALL_NIKLAS,	65,	1370:40,	7,	28,	13,	108,	146,	210,	9.3,	37.3,	3.28,	1.88,	9.39,	90.77,	2.69,	2.22,	54.8,	2.68,	2.58,	35.9,	23.9,	40.2,	-1;
KRONWALL_STAFFAN,	18,	200:20,	0,	0,	0,	9,	13,	16,	0.0,	0.0,	2.10,	3.29,	7.45,	90.52,	2.67,	2.88,	48.2,	2.72,	2.56,	30.1,	33.8,	36.0,	-1;
