LETANG_KRIS       74     1564:48     10     23      5    138    196    276     11.5     26.4     3.34     3.11    10.56    88.89     3.06     2.54     54.7     2.80     2.74   39.7   26.6   33.7 -1
LIDSTROM_NICKLAS       77     1909:51     15     43     24    175    261    350     11.1     31.9     4.24     2.73    11.32    90.16     3.28     2.74     54.4     2.95     2.65   33.7   33.6   32.7 -1
LILES_JOHN-MICHAEL       75     1615:13     12     27     11    146    219    315     14.8     33.3     3.01     2.56     8.93    89.47     2.01     3.07     39.6     2.76     2.67   42.4   24.4   33.1 -1
LILJA_ANDREAS       59     1004:43      2     11      6     58     83    117      4.1     22.4     2.93     3.58     9.68    89.01     3.07     2.52     54.9     2.73     2.61   24.6   43.7   31.8 -1
LUKOWICH_BRAD       58      940:16      0      8      5     43     63     95      0.0     25.0     2.04     2.23     7.00    91.46     3.54     2.27     61.0     2.74     2.70   29.8   33.4   36.8 -1
LUNDIN_MIKE       25      416:13      0      2      1      8     15     24      0.0     22.2     1.30     3.89     6.57    89.73     2.68     2.74     49.4     2.86     2.64   17.9   49.6   32.5 -1
LYDMAN_TONI       80     1742:13      3     20      6     99    133    201      4.3     29.0     2.38     3.10     8.81    90.73     3.31     2.57     56.3     3.01     2.73   25.2   41.1   33.7 -1
MACIAS_RAY        6      107:54      0      1      1      4      7     12      0.0     33.3     1.67     1.11     5.45    95.83     2.16     2.82     43.4     2.73     2.58   35.6   31.1   33.3 -1
MACKENZIE_AARON        5       73:10      0      0      0      3      5      8      0.0      0.0     0.82     0.82     3.12    96.43     1.76     3.01     36.8     2.65     2.56   32.6   39.5   27.9 -1
MALIK_MAREK       42      804:53      0      5      4     22     30     55      0.0     20.0     1.86     2.91     7.00    91.74     2.71     2.99     47.5     2.92     2.67   26.9   37.8   35.3 -1
MARA_PAUL       76     1441:05      5     16      9    102    164    227      7.8     25.0     2.67     2.04     8.54    93.33     2.30     2.76     45.5     2.87     2.70   37.4   27.5   35.1 -1
MARKOV_ANDREI       78     1918:57     12     52     29    165    235    371     10.3     44.4     3.66     3.00    11.58    90.36     2.54     2.70     48.4     2.90     2.73   36.1   34.0   29.9 -1
MARTIN_PAUL       73     1778:47      5     28     12    107    134    202      5.1     28.6     3.31     2.26     9.73    91.80     2.78     2.63     51.5     2.95     2.74   34.0   36.3   29.7 -1
MARTINEK_RADEK       51     1099:20      6      4      1     54     75    115     23.1     15.4     1.42     3.71     5.46    90.53     2.50     3.26     43.4     3.02     2.66   20.3   48.1   31.6 -1
MCCABE_BRYAN       69     1596:28     15     24     10    153    201    308     15.0     24.0     3.76     2.48    10.95    91.60     2.35     2.61     47.3     2.75     2.77   44.0   24.9   31.1 -1
MCIVER_NATHAN       18      169:09      0      1      1      5     11     13      0.0     33.3     1.06     1.06     4.92    95.77     3.18     2.63     54.7     2.68     2.69   28.5   30.9   40.6 -1
MCKEE_JAY       69     1193:55      1      7      2     43     58     84      2.3     15.9     2.21     3.02     9.76    90.85     2.95     2.55     53.6     2.80     2.64   22.3   40.7   37.0 -1
MEECH_DEREK       41      411:51      2      5      5     44     56     82     12.5     31.2     2.33     3.79     7.08    86.17     2.95     2.80     51.3     2.50     2.63   39.3   22.3   38.5 -1
MELICHAR_JOSEF       39      537:13      0      9      5     19     25     49      0.0     45.0     2.23     4.24     9.05    86.94     2.49     2.86     46.6     2.84     2.71   27.4   37.7   34.9 -1
MESZAROS_ANDREJ       52     1257:35      2     14      5     87    129    182      4.2     29.2     2.29     3.29     8.30    90.64     2.63     2.80     48.4     2.92     2.68   28.7   38.3   33.0 -1
METHOT_MARC       66     1184:54      4     13      3     58     89    119      7.5     24.5     2.68     2.94     9.52    88.80     2.68     2.41     52.7     2.82     2.66   28.3   32.1   39.6 -1
MEYER_FREDDY       27      566:32      4      5      5     36     46     68     22.2     27.8     1.91     4.55     7.79    87.16     2.41     3.15     43.4     2.97     2.73   20.3   44.3   35.5 -1
MICHALEK_ZBYNEK       81     1842:52      6     21      9    102    134    187      8.7     30.4     2.25     3.87     9.26    88.28     2.18     2.60     45.6     2.94     2.64   18.2   45.6   36.2 -1
